
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.900000e+01 * a0, G = 1.419221e+04, G * par = 2.838443e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.393671e+00
     Dipolar cutoffs Rcut = 6.782670e+00, Lcut = 2.145557e+02

QF = 1, QDEPL = 0: h2 = 1.782895e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.124988e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 3.352433e+00, DY = 1.059792e-01, DZ = 1.059792e-01
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 10000 (NSNAP = 5000)
                     DT = 5.615797e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.51936521644e+05   0.000000e+00   -2.186188e+00  2.166215e+01  
1         1.51936521416e+05   0.000000e+00   -2.187000e+00  2.166214e+01  
2         1.51936521328e+05   0.000000e+00   -2.187836e+00  2.166213e+01  
3         1.51936521305e+05   0.000000e+00   -2.188561e+00  2.166212e+01  
4         1.51936521491e+05   0.000000e+00   -2.189074e+00  2.166210e+01  
5         1.51936521644e+05   0.000000e+00   -2.189309e+00  2.166209e+01  
6         1.51936521960e+05   0.000000e+00   -2.189234e+00  2.166207e+01  
7         1.51936522231e+05   0.000000e+00   -2.188844e+00  2.166205e+01  
8         1.51936522668e+05   0.000000e+00   -2.188147e+00  2.166203e+01  
9         1.51936523113e+05   0.000000e+00   -2.187167e+00  2.166201e+01  
10        1.51936523736e+05   0.000000e+00   -2.185939e+00  2.166199e+01  
11        1.51936524435e+05   0.000000e+00   -2.184494e+00  2.166196e+01  
12        1.51936525366e+05   0.000000e+00   -2.182859e+00  2.166194e+01  
13        1.51936526330e+05   0.000000e+00   -2.181052e+00  2.166191e+01  
14        1.51936527491e+05   0.000000e+00   -2.179085e+00  2.166189e+01  
15        1.51936528849e+05   0.000000e+00   -2.176965e+00  2.166186e+01  
