
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 8.400000e+01 * a0, G = 1.509046e+04, G * par = 3.018091e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.310714e+00
     Dipolar cutoffs Rcut = 8.425678e+00, Lcut = 2.501127e+02

QF = 1, QDEPL = 0: h2 = 1.895472e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 3.761697e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 3.908011e+00, DY = 1.316512e-01, DZ = 1.316512e-01
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 10000 (NSNAP = 5000)
                     DT = 8.666022e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.50333573231e+05   0.000000e+00   -1.063562e+00  2.503130e+01  
1         1.50333572755e+05   0.000000e+00   -1.063837e+00  2.503128e+01  
2         1.50333572244e+05   0.000000e+00   -1.064119e+00  2.503127e+01  
3         1.50333571718e+05   0.000000e+00   -1.064371e+00  2.503126e+01  
4         1.50333571176e+05   0.000000e+00   -1.064558e+00  2.503124e+01  
5         1.50333570667e+05   0.000000e+00   -1.064656e+00  2.503123e+01  
6         1.50333570186e+05   0.000000e+00   -1.064649e+00  2.503121e+01  
7         1.50333569779e+05   0.000000e+00   -1.064528e+00  2.503119e+01  
8         1.50333569444e+05   0.000000e+00   -1.064294e+00  2.503117e+01  
9         1.50333569214e+05   0.000000e+00   -1.063949e+00  2.503115e+01  
10        1.50333569082e+05   0.000000e+00   -1.063502e+00  2.503112e+01  
11        1.50333569073e+05   0.000000e+00   -1.062957e+00  2.503110e+01  
12        1.50333569183e+05   0.000000e+00   -1.062322e+00  2.503107e+01  
13        1.50333569413e+05   0.000000e+00   -1.061602e+00  2.503104e+01  
14        1.50333569755e+05   0.000000e+00   -1.060801e+00  2.503102e+01  
15        1.50333570238e+05   0.000000e+00   -1.059930e+00  2.503099e+01  
16        1.50333570836e+05   0.000000e+00   -1.058999e+00  2.503096e+01  
17        1.50333571556e+05   0.000000e+00   -1.058027e+00  2.503093e+01  
18        1.50333572395e+05   0.000000e+00   -1.057033e+00  2.503090e+01  
