
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 6.100000e+01 * a0, G = 1.095855e+04, G * par = 2.191709e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.804918e+00
     Dipolar cutoffs Rcut = 3.850461e+00, Lcut = 1.427135e+02

QF = 1, QDEPL = 0: h2 = 1.419076e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 6.266796e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.229898e+00, DY = 6.016345e-02, DZ = 6.016345e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 2500 (NSNAP = 1250)
                     DT = 1.809821e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.49879233169e+05   0.000000e+00   -1.498148e+01  1.432928e+01  
1         1.49879221180e+05   0.000000e+00   -1.499588e+01  1.432928e+01  
2         1.49879224367e+05   0.000000e+00   -1.500922e+01  1.432927e+01  
3         1.49879228278e+05   0.000000e+00   -1.501754e+01  1.432926e+01  
4         1.49879225231e+05   0.000000e+00   -1.501974e+01  1.432925e+01  
5         1.49879229756e+05   0.000000e+00   -1.501635e+01  1.432925e+01  
6         1.49879225388e+05   0.000000e+00   -1.500844e+01  1.432924e+01  
7         1.49879225486e+05   0.000000e+00   -1.499722e+01  1.432922e+01  
8         1.49879219180e+05   0.000000e+00   -1.498363e+01  1.432921e+01  
9         1.49879215007e+05   0.000000e+00   -1.496843e+01  1.432920e+01  
10        1.49879203735e+05   0.000000e+00   -1.495257e+01  1.432919e+01  
11        1.49879198422e+05   0.000000e+00   -1.493668e+01  1.432917e+01  
12        1.49879188296e+05   0.000000e+00   -1.492096e+01  1.432916e+01  
13        1.49879174496e+05   0.000000e+00   -1.490562e+01  1.432914e+01  
14        1.49879169062e+05   0.000000e+00   -1.489104e+01  1.432913e+01  
15        1.49879161420e+05   0.000000e+00   -1.487735e+01  1.432912e+01  
16        1.49879136773e+05   0.000000e+00   -1.486412e+01  1.432910e+01  
17        1.49879127277e+05   0.000000e+00   -1.485079e+01  1.432909e+01  
18        1.49879118531e+05   0.000000e+00   -1.483717e+01  1.432908e+01  
19        1.49879103438e+05   0.000000e+00   -1.482375e+01  1.432907e+01  
20        1.49879089426e+05   0.000000e+00   -1.481154e+01  1.432906e+01  
21        1.49879076282e+05   0.000000e+00   -1.480174e+01  1.432905e+01  
22        1.49879055234e+05   0.000000e+00   -1.479537e+01  1.432905e+01  
23        1.49879043090e+05   0.000000e+00   -1.479307e+01  1.432904e+01  
24        1.49879018943e+05   0.000000e+00   -1.479498e+01  1.432904e+01  
25        1.49879005195e+05   0.000000e+00   -1.480088e+01  1.432904e+01  
26        1.49878981311e+05   0.000000e+00   -1.481023e+01  1.432904e+01  
27        1.49878965700e+05   0.000000e+00   -1.482236e+01  1.432904e+01  
28        1.49878942655e+05   0.000000e+00   -1.483655e+01  1.432904e+01  
29        1.49878925866e+05   0.000000e+00   -1.485215e+01  1.432904e+01  
30        1.49878903872e+05   0.000000e+00   -1.486853e+01  1.432905e+01  
31        1.49878886754e+05   0.000000e+00   -1.488521e+01  1.432905e+01  
32        1.49878865481e+05   0.000000e+00   -1.490177e+01  1.432906e+01  
33        1.49878847801e+05   0.000000e+00   -1.491793e+01  1.432906e+01  
34        1.49878826074e+05   0.000000e+00   -1.493345e+01  1.432907e+01  
35        1.49878807957e+05   0.000000e+00   -1.494818e+01  1.432908e+01  
36        1.49878786560e+05   0.000000e+00   -1.496200e+01  1.432908e+01  
37        1.49878769193e+05   0.000000e+00   -1.497482e+01  1.432909e+01  
38        1.49878748150e+05   0.000000e+00   -1.498658e+01  1.432909e+01  
39        1.49878731334e+05   0.000000e+00   -1.499721e+01  1.432910e+01  
40        1.49878711360e+05   0.000000e+00   -1.500666e+01  1.432910e+01  
41        1.49878695513e+05   0.000000e+00   -1.501490e+01  1.432910e+01  
42        1.49878676998e+05   0.000000e+00   -1.502190e+01  1.432910e+01  
43        1.49878662582e+05   0.000000e+00   -1.502765e+01  1.432910e+01  
44        1.49878645992e+05   0.000000e+00   -1.503213e+01  1.432910e+01  
45        1.49878631982e+05   0.000000e+00   -1.503535e+01  1.432910e+01  
46        1.49878616233e+05   0.000000e+00   -1.503730e+01  1.432910e+01  
47        1.49878602695e+05   0.000000e+00   -1.503800e+01  1.432909e+01  
48        1.49878589211e+05   0.000000e+00   -1.503748e+01  1.432908e+01  
49        1.49878578107e+05   0.000000e+00   -1.503575e+01  1.432907e+01  
50        1.49878567631e+05   0.000000e+00   -1.503286e+01  1.432906e+01  
51        1.49878558859e+05   0.000000e+00   -1.502884e+01  1.432905e+01  
52        1.49878551107e+05   0.000000e+00   -1.502375e+01  1.432904e+01  
53        1.49878544733e+05   0.000000e+00   -1.501766e+01  1.432903e+01  
54        1.49878539692e+05   0.000000e+00   -1.501063e+01  1.432901e+01  
55        1.49878536899e+05   0.000000e+00   -1.500276e+01  1.432900e+01  
56        1.49878535849e+05   0.000000e+00   -1.499414e+01  1.432898e+01  
57        1.49878537695e+05   0.000000e+00   -1.498487e+01  1.432896e+01  
58        1.49878541204e+05   0.000000e+00   -1.497505e+01  1.432894e+01  
59        1.49878550459e+05   0.000000e+00   -1.496483e+01  1.432892e+01  
60        1.49878563641e+05   0.000000e+00   -1.495431e+01  1.432890e+01  
61        1.49878583972e+05   0.000000e+00   -1.494364e+01  1.432888e+01  
62        1.49878608352e+05   0.000000e+00   -1.493291e+01  1.432886e+01  
63        1.49878645128e+05   0.000000e+00   -1.492221e+01  1.432884e+01  
64        1.49878692142e+05   0.000000e+00   -1.491164e+01  1.432881e+01  
65        1.49878757437e+05   0.000000e+00   -1.490128e+01  1.432879e+01  
66        1.49878839189e+05   0.000000e+00   -1.489119e+01  1.432877e+01  
67        1.49878949101e+05   0.000000e+00   -1.488133e+01  1.432875e+01  
68        1.49879086485e+05   0.000000e+00   -1.487150e+01  1.432872e+01  
69        1.49879265914e+05   0.000000e+00   -1.486126e+01  1.432870e+01  
70        1.49879488284e+05   0.000000e+00   -1.484981e+01  1.432867e+01  
71        1.49879774897e+05   0.000000e+00   -1.483576e+01  1.432865e+01  
72        1.49880127065e+05   0.000000e+00   -1.481679e+01  1.432862e+01  
73        1.49880543901e+05   0.000000e+00   -1.478896e+01  1.432859e+01  
74        1.49880965071e+05   0.000000e+00   -1.474581e+01  1.432856e+01  
75        1.49881260831e+05   0.000000e+00   -1.467726e+01  1.432854e+01  
76        1.49881142507e+05   0.000000e+00   -1.456825e+01  1.432855e+01  
77        1.49880156016e+05   0.000000e+00   -1.439776e+01  1.432859e+01  
78        1.49877670617e+05   0.000000e+00   -1.413882e+01  1.432870e+01  
79        1.49873155284e+05   0.000000e+00   -1.375978e+01  1.432890e+01  
80        1.49866599857e+05   0.000000e+00   -1.322646e+01  1.432919e+01  
81        1.49858981898e+05   0.000000e+00   -1.250523e+01  1.432955e+01  
82        1.49852284008e+05   0.000000e+00   -1.156955e+01  1.432989e+01  
